Key,Date,mmdd,DayOfTheWeek,Area,Distance,Timestamp,Tip,OrderAmount,TipPercent,Housing,GenderOfTipper,Cash/Credit_Tip,Cash/Credit_Order,GenderOfDeliverer,PersonWhoDelivered,Area(text),Latitude,Longitude,month
835,42287,1010,Saturday,3,3.2,0.824305556,2.46,12.54,0.196172249,Apartment,Male,Cash,Cash,Female,Sammie,Garden City,43.633857,-116.24628,Oct
836,42307,1030,Friday,4,1.8,0.824305556,2,15.27,0.130975769,Business,Male,Credit,Credit,Male,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
837,42196,711,Saturday,1,0.9,0.823611111,2,19.75,0.101265823,Apartment,Female,Credit,Credit,Male,Angel,North End,43.633105,-116.208304,Jul
838,42213,728,Tuesday,3,2.1,0.823611111,0.2,22.8,0.00877193,Apartment,Female,Cash,Cash,Female,Sammie,Garden City,43.633857,-116.24628,Jul
839,42260,913,Sunday,1,3.3,0.823611111,4.31,19.27,0.223663726,Apartment,Female,Credit,Credit,Female,Sammie,North End,43.633105,-116.208304,Sep
840,42288,1011,Sunday,10,3.8,0.823611111,6,23.14,0.259291271,Apartment,Female,Credit,Credit,Female,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Oct
841,42260,913,Sunday,1,2.7,0.822916667,6,28.67,0.209277991,Apartment,Male,Cash,Credit,Female,Sammie,North End,43.633105,-116.208304,Sep
842,42261,914,Monday,5,0.9,0.822916667,2,15.72,0.127226463,House,Female,Cash,Credit,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Sep
843,42281,1004,Sunday,5,1.2,0.822916667,7,40.61,0.172371337,House,Female,Credit,Credit,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Oct
844,42233,817,Monday,7,3.7,0.822222222,1.07,24.93,0.042920176,House,Female,Cash,Cash,Male,Angel,West of Gary/Glennwood,43.672328,-116.286124,Aug
845,42293,1016,Friday,4,1.9,0.822222222,2,20.57,0.097228974,House,Male,Credit,Credit,Female,Sammie,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
846,42230,814,Friday,1,2.5,0.821527778,2,13.24,0.151057402,House,Female,Credit,Credit,Female,Sammie,North End,43.633105,-116.208304,Aug
847,42239,823,Sunday,2,3.2,0.821527778,3,12.01,0.24979184,Hotel,Female,Cash,Cash,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
848,42254,907,Monday,6,1.1,0.821527778,4,16.77,0.238521169,Hotel,Male,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
849,42309,1101,Sunday,2,3.5,0.821527778,3.05,18.2,0.167582418,Apartment,Male,Cash,Cash,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Nov
850,42239,823,Sunday,2,2.4,0.820833333,2,14.65,0.136518771,House,Male,Credit,Credit,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
851,42282,1005,Monday,4,3.6,0.820833333,4,35.54,0.11254924,House,Male,Cash,Credit,Male,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
852,42206,721,Tuesday,3,2.3,0.820138889,10,34.65,0.288600289,House,Female,Cash,Credit,Male,Angel,Garden City,43.633857,-116.24628,Jul
853,42272,925,Friday,3,3,0.819444444,2.5,18.9,0.132275132,Hotel,Male,Credit,Credit,Male,Angel,Garden City,43.633857,-116.24628,Sep
854,42300,1023,Friday,4,2.2,0.819444444,4,26.84,0.149031297,House,Male,Credit,Credit,Male,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
855,42259,912,Saturday,10,4.5,0.81875,5,24.94,0.200481155,House,Female,Credit,Credit,Female,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
856,42275,928,Monday,7,3.7,0.81875,2,13.95,0.143369176,Apartment,Male,Cash,Credit,Male,Angel,West of Gary/Glennwood,43.672328,-116.286124,Sep
857,42294,1017,Saturday,1,4.1,0.81875,2,20.03,0.099850225,House,Male,Credit,Credit,Male,Angel,North End,43.633105,-116.208304,Oct
858,42225,809,Sunday,5,0.7,0.818055556,0,23.14,0,Apartment,Female,-,Credit,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Aug
859,42228,812,Wednesday,10,3.7,0.818055556,3.23,16.77,0.192605844,House,Male,Cash,Cash,Female,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Aug
860,42246,830,Sunday,10,3.1,0.818055556,3,24.8,0.120967742,Apartment,Male,Credit,Credit,Male,Angel,Bogus Basin - Brumback Hills,43.654203,-116.190788,Aug
861,42287,1010,Saturday,1,4.5,0.818055556,5,28.05,0.178253119,House,Male,Credit,Credit,Male,Angel,North End,43.633105,-116.208304,Oct
862,42231,815,Saturday,4,5.5,0.817361111,0,19.95,0,House,Male,-,Credit,Male,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Aug
863,42232,816,Sunday,5,0.8,0.817361111,0,24.2,0,House,Female,-,Credit,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Aug
864,42274,927,Sunday,1,3.2,0.816666667,5,20.68,0.241779497,Apartment,Male,Credit,Credit,Male,Angel,North End,43.633105,-116.208304,Sep
865,42274,927,Sunday,4,2.6,0.816666667,3,24.18,0.124069479,House,Male,Credit,Credit,Female,Sammie,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Sep
866,42293,1016,Friday,4,1.8,0.816666667,4.27,42.73,0.099929792,House,Female,Cash,Cash,Female,Sammie,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
867,42302,1025,Sunday,6,0.9,0.816666667,0,21.23,0,Apartment,Male,-,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
868,42267,920,Sunday,6,2.5,0.815972222,5,17.57,0.284575982,House,Male,Credit,Credit,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
869,42293,1016,Friday,5,1.2,0.815972222,2.5,14.65,0.170648464,House,Male,Credit,Credit,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Oct
870,42295,1018,Sunday,9,0.6,0.815972222,2,13.6,0.147058824,Apartment,Female,Credit,Credit,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Oct
871,42289,1012,Monday,3,2.2,0.815277778,5,19.5,0.256410256,House,Male,Credit,Credit,Male,Angel,Garden City,43.633857,-116.24628,Oct
872,42293,1016,Friday,5,0.9,0.815277778,7,42.72,0.163857678,House,Male,Credit,Credit,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Oct
873,42300,1023,Friday,3,2.2,0.815277778,3.22,16.78,0.191895113,Apartment,Male,Cash,Cash,Male,Angel,Garden City,43.633857,-116.24628,Oct
874,42213,728,Tuesday,3,2.8,0.814583333,0,27.15,0,House,Male,-,Cash,Male,Angel,Garden City,43.633857,-116.24628,Jul
875,42253,906,Sunday,1,2.5,0.814583333,1.5,12.54,0.119617225,House,Female,Cash,Credit,Male,Angel,North End,43.633105,-116.208304,Sep
876,42253,906,Sunday,2,2.6,0.814583333,3,21.8,0.137614679,House,Male,Credit,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
877,42287,1010,Saturday,3,2.2,0.814583333,4,21.01,0.190385531,Apartment,Male,Credit,Credit,Female,Sammie,Garden City,43.633857,-116.24628,Oct
878,42239,823,Sunday,6,0.2,0.813888889,3,22.08,0.135869565,Apartment,Female,Credit,Credit,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Aug
879,42274,927,Sunday,2,2.1,0.813888889,3,30.54,0.098231827,Apartment,Male,Credit,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
880,42286,1009,Friday,3,2.9,0.813888889,2,12.91,0.154918668,Business,Male,Credit,Credit,Female,Sammie,Garden City,43.633857,-116.24628,Oct
881,42210,725,Saturday,3,2.2,0.813194444,5,19.41,0.257599176,House,Male,Cash,Credit,Female,Sammie,Garden City,43.633857,-116.24628,Jul
882,42223,807,Friday,9,1.3,0.813194444,4,39.89,0.100275758,House,Female,Credit,Credit,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
883,42238,822,Saturday,2,2.6,0.813194444,2,11.86,0.168634064,Apartment,Female,Credit,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
884,42294,1017,Saturday,1,3.6,0.813194444,0,23.67,0,House,Female,-,Credit,Female,Sammie,North End,43.633105,-116.208304,Oct
885,42204,719,Sunday,2,3.3,0.811805556,5,24.39,0.20500205,Apartment,Male,Credit,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Jul
886,42218,802,Sunday,7,3.5,0.811805556,1.74,10.26,0.169590643,House,Male,Cash,Cash,Female,Sammie,West of Gary/Glennwood,43.672328,-116.286124,Aug
887,42233,817,Monday,2,3.5,0.811805556,6,15.71,0.381922342,Apartment,Female,Credit,Credit,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
888,42244,828,Friday,9,1,0.811805556,5,22.6,0.221238938,Apartment,Female,Cash,Credit,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
889,42286,1009,Friday,6,0.6,0.811805556,2,21.01,0.095192765,Apartment,Female,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
890,42288,1011,Sunday,1,3.7,0.811805556,3.06,19.94,0.153460381,House,Male,Cash,Cash,Male,Angel,North End,43.633105,-116.208304,Oct
891,42206,721,Tuesday,6,0.4,0.811111111,5.8,24.2,0.239669421,Apartment,Male,Cash,Cash,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Jul
893,42245,829,Saturday,2,2.4,0.811111111,5,31.5,0.158730159,Apartment,Male,Credit,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
894,42265,918,Friday,9,0.4,0.810416667,5,21.69,0.230520977,Apartment,Male,Credit,Credit,Male,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
895,42294,1017,Saturday,6,1.8,0.810416667,4.16,17.84,0.233183857,House,Female,Cash,Cash,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
896,42213,728,Tuesday,3,3.3,0.809722222,4.17,20.83,0.200192031,House,Male,Cash,Cash,Male,Angel,Garden City,43.633857,-116.24628,Jul
897,42246,830,Sunday,5,0.5,0.809722222,5.06,19.94,0.253761284,Business,Female,Cash,Cash,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Aug
898,42273,926,Saturday,5,0.8,0.809722222,1,22.08,0.045289855,Apartment,Female,Credit,Credit,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Sep
899,42273,926,Saturday,1,3.6,0.809722222,3.4,16.6,0.204819277,House,Male,Cash,Cash,Male,Angel,North End,43.633105,-116.208304,Sep
900,42286,1009,Friday,6,0.9,0.809722222,4.58,15.42,0.297016861,House,Male,Cash,Cash,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
901,42287,1010,Saturday,6,0.9,0.809722222,3,17.54,0.171037628,House,Male,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
903,42267,920,Sunday,3,2.2,0.809027778,3.57,21.43,0.166588894,Apartment,Male,Cash,Cash,Male,Angel,Garden City,43.633857,-116.24628,Sep
904,42287,1010,Saturday,4,1.6,0.809027778,5,17.37,0.287852619,House,Male,Cash,Credit,Male,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
905,42307,1030,Friday,1,2.5,0.809027778,2.82,17.18,0.164144354,House,Female,Cash,Cash,Female,Sammie,North End,43.633105,-116.208304,Oct
906,42204,719,Sunday,6,0.3,0.808333333,1,15.71,0.063653724,House,Male,Cash,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Jul
907,42217,801,Saturday,1,2.9,0.808333333,7,45.36,0.154320988,House,Female,Credit,Credit,Female,Sammie,North End,43.633105,-116.208304,Aug
908,42231,815,Saturday,9,0.3,0.808333333,3,22.08,0.135869565,Apartment,Male,Credit,Credit,Male,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
909,42267,920,Sunday,9,0.6,0.808333333,0,18.88,0,Apartment,Male,-,Credit,Male,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
910,42216,731,Friday,8,8.3,0.807638889,5,20.83,0.240038406,House,Male,Credit,Credit,Female,Sammie,Hidden Springs,43.723879,-116.255046,Jul
911,42279,1002,Friday,3,2.1,0.807638889,3,15.71,0.190961171,Apartment,Female,Credit,Credit,Male,Angel,Garden City,43.633857,-116.24628,Oct
912,42213,728,Tuesday,1,2.7,0.806944444,3.84,36.16,0.10619469,Apartment,Male,Credit,Credit,Female,Sammie,North End,43.633105,-116.208304,Jul
913,42230,814,Friday,9,0.7,0.806944444,4.73,15.27,0.309757695,Apartment,Female,Cash,Cash,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
914,42233,817,Monday,9,0.5,0.806944444,5,16.78,0.297973778,Apartment,Male,Credit,Credit,Male,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
915,42251,904,Friday,5,1.5,0.806944444,2.28,15.72,0.145038168,House,Male,Cash,Cash,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Sep
916,42260,913,Sunday,2,2.5,0.806944444,2,20.13,0.099354198,Apartment,Male,Credit,Credit,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
917,42293,1016,Friday,6,0.9,0.806944444,4,19.25,0.207792208,House,Female,Credit,Credit,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Oct
918,42301,1024,Saturday,2,2.1,0.806944444,2.94,22.06,0.133272892,House,Male,Cash,Cash,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Oct
919,42302,1025,Sunday,2,2.1,0.806944444,2.53,22.47,0.112594571,House,Male,Cash,Cash,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Oct
920,42225,809,Sunday,1,2.5,0.80625,3,14.65,0.204778157,House,Female,Credit,Credit,Female,Sammie,North End,43.633105,-116.208304,Aug
921,42232,816,Sunday,2,2.4,0.80625,3,10.26,0.292397661,Apartment,Female,Credit,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
922,42273,926,Saturday,8,8.4,0.80625,4,14.65,0.273037543,House,Male,Credit,Credit,Female,Sammie,Hidden Springs,43.723879,-116.255046,Sep
923,42238,822,Saturday,3,2.1,0.805555556,6,39.54,0.151745068,Apartment,Female,Cash,Credit,Male,Angel,Garden City,43.633857,-116.24628,Aug
924,42252,905,Saturday,9,0.9,0.805555556,5.53,19.47,0.284026708,House,Male,Cash,Cash,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
925,42253,906,Sunday,1,2.3,0.805555556,2,19.13,0.104547831,House,Female,Cash,Credit,Female,Sammie,North End,43.633105,-116.208304,Sep
926,42296,1019,Monday,3,2.8,0.805555556,3,30,0.1,Apartment,Male,Cash,Cash,Male,Angel,Garden City,43.633857,-116.24628,Oct
927,42261,914,Monday,10,2.9,0.804861111,5,16.95,0.294985251,Apartment,Male,Cash,Credit,Female,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
928,42272,925,Friday,2,3.5,0.804861111,0.84,19.16,0.043841336,Apartment,Male,Cash,Cash,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
929,42273,926,Saturday,6,2.8,0.804861111,2,16.48,0.121359223,House,Female,Credit,Credit,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
930,42210,725,Saturday,3,2.3,0.804166667,1.95,24.8,0.078629032,Apartment,Female,Cash,Cash,Female,Sammie,Garden City,43.633857,-116.24628,Jul
931,42252,905,Saturday,6,1,0.804166667,5.2,24.8,0.209677419,House,Female,Cash,Cash,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
932,42254,907,Monday,10,3.3,0.804166667,4,21,0.19047619,House,Female,Cash,Credit,Female,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
933,42267,920,Sunday,9,0.3,0.804166667,5,25.76,0.194099379,Apartment,Female,Credit,Credit,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
934,42288,1011,Sunday,9,1.2,0.804166667,6,21,0.285714286,House,Female,Credit,Credit,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Oct
935,42232,816,Sunday,2,0.9,0.803472222,5,25.86,0.193348801,Apartment,Male,Credit,Credit,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
936,42303,1026,Monday,8,5.4,0.803472222,5,17.81,0.280741157,House,Male,Credit,Credit,Male,Angel,Hidden Springs,43.723879,-116.255046,Oct
937,42265,918,Friday,9,0.4,0.802777778,2,22.99,0.086994345,Apartment,Female,Credit,Credit,Male,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
938,42247,831,Monday,6,1,0.802083333,5,18.57,0.269251481,House,Male,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Aug
939,42282,1005,Monday,2,2.5,0.802083333,2,21.53,0.092893637,Apartment,Male,Cash,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Oct
940,42294,1017,Saturday,9,0.5,0.802083333,5.52,24.84,0.222222222,Apartment,Male,Cash,Cash,Male,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Oct
941,42296,1019,Monday,3,2.1,0.802083333,5.56,37.44,0.148504274,House,Female,Cash,Cash,Male,Angel,Garden City,43.633857,-116.24628,Oct
942,42217,801,Saturday,9,0.075,0.801388889,1.41,23.09,0.061065396,Apartment,Female,Credit,Credit,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
943,42244,828,Friday,3,2.7,0.801388889,3,21,0.142857143,Apartment,Male,Credit,Credit,Female,Sammie,Garden City,43.633857,-116.24628,Aug
944,42246,830,Sunday,6,2.1,0.800694444,0,15.18,0,House,Male,-,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Aug
945,42267,920,Sunday,9,0.4,0.800694444,2,25.24,0.079239303,Apartment,Male,Credit,Credit,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
946,42197,712,Sunday,7,3.6,0.8,0,68.22,0,House,Female,-,Credit,Male,Angel,West of Gary/Glennwood,43.672328,-116.286124,Jul
947,42206,721,Tuesday,6,1.8,0.8,2,42.19,0.047404598,House,Female,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Jul
948,42251,904,Friday,2,3.5,0.8,5,22.43,0.222915738,Apartment,Male,Credit,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
949,42253,906,Sunday,6,1.8,0.8,5,65.27,0.076604872,House,Female,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
950,42266,919,Saturday,5,1.3,0.8,3,54.99,0.054555374,House,Male,Cash,Cash,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Sep
951,42296,1019,Monday,3,3.2,0.8,4.14,13.86,0.298701299,Hotel,Male,Cash,Cash,Male,Angel,Garden City,43.633857,-116.24628,Oct
952,42228,812,Wednesday,7,3.4,0.799305556,3,47.46,0.063211125,Apartment,Male,Cash,Credit,Female,Sammie,West of Gary/Glennwood,43.672328,-116.286124,Aug
953,42267,920,Sunday,10,2.2,0.799305556,5,27.69,0.180570603,House,Male,Credit,Credit,Male,Angel,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
954,42286,1009,Friday,3,2.5,0.799305556,2.93,22.07,0.132759402,Apartment,Female,Cash,Cash,Female,Sammie,Garden City,43.633857,-116.24628,Oct
955,42287,1010,Saturday,3,2.3,0.799305556,0.24,34.76,0.006904488,Apartment,Male,Cash,Cash,Male,Angel,Garden City,43.633857,-116.24628,Oct
956,42211,726,Sunday,1,3.8,0.798611111,3,22.92,0.130890052,Apartment,Male,Credit,Credit,Male,Angel,North End,43.633105,-116.208304,Jul
957,42246,830,Sunday,6,1.7,0.798611111,2,19.63,0.10188487,House,Male,Cash,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Aug
958,42286,1009,Friday,3,3.3,0.798611111,1.99,26.01,0.076509035,House,Male,Credit,Credit,Female,Sammie,Garden City,43.633857,-116.24628,Oct
959,42259,912,Saturday,3,2.2,0.797916667,9.28,24.72,0.375404531,Apartment,Male,Cash,Cash,Female,Sammie,Garden City,43.633857,-116.24628,Sep
960,42272,925,Friday,7,4.3,0.797916667,9.18,30.92,0.296895213,House,Female,Cash,Cash,Male,Angel,West of Gary/Glennwood,43.672328,-116.286124,Sep
961,42275,928,Monday,6,1.6,0.797916667,4.28,26.27,0.162923487,House,Male,Cash,Cash,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
962,42254,907,Monday,6,1.2,0.797222222,2.81,24.19,0.116163704,House,Female,Cash,Cash,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
963,42261,914,Monday,9,0.5,0.797222222,2,22.06,0.090661831,Apartment,Female,Credit,Credit,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
964,42254,907,Monday,6,2.2,0.796527778,5,21,0.238095238,House,Male,Cash,Cash,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
965,42281,1004,Sunday,3,2.1,0.796527778,5,16.08,0.310945274,House,Male,Credit,Credit,Male,Angel,Garden City,43.633857,-116.24628,Oct
966,42289,1012,Monday,5,0.7,0.796527778,2,23.53,0.084997875,House,Male,Credit,Credit,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Oct
967,42217,801,Saturday,6,0.3,0.795833333,2,14.65,0.136518771,Apartment,Male,Credit,Credit,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Aug
968,42238,822,Saturday,3,2.1,0.795833333,5,15.18,0.329380764,Apartment,Male,Credit,Credit,Male,Angel,Garden City,43.633857,-116.24628,Aug
969,42247,831,Monday,1,2.5,0.795833333,4,19.13,0.209095661,House,Female,Credit,Credit,Male,Angel,North End,43.633105,-116.208304,Aug
970,42258,911,Friday,2,2.5,0.795833333,3.61,14.39,0.250868659,Apartment,Male,Cash,Cash,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
971,42281,1004,Sunday,1,3.4,0.795833333,7.94,22.06,0.359927471,Apartment,Male,Cash,Cash,Male,Angel,North End,43.633105,-116.208304,Oct
972,42301,1024,Saturday,3,2.1,0.795833333,0,28.44,0,Apartment,Male,-,Cash,Female,Sammie,Garden City,43.633857,-116.24628,Oct
